../results/wi29_swap-1-01.csv,../results/wi29_swap-1-02.csv,avg
40523.26678400001,40895.600144000004,40709.433464
40523.26678400001,40895.600144000004,40709.433464
40523.26678400001,40895.600144000004,40709.433464
40523.26678400001,40895.600144000004,40709.433464
40523.26678400001,40895.600144000004,40709.433464
40523.26678400001,40895.600144000004,40709.433464
40523.26678400001,40895.600144000004,40709.433464
40523.26678400001,40895.600144000004,40709.433464
40523.26678400001,40895.600144000004,40709.433464
40523.26678400001,40895.600144000004,40709.433464
40523.26678400001,40895.600144000004,40709.433464
40523.26678400001,40895.600144000004,40709.433464
40523.26678400001,40895.600144000004,40709.433464
40523.26678400001,40895.600144000004,40709.433464
40523.26678400001,40895.600144000004,40709.433464
40523.26678400001,40895.600144000004,40709.433464
40523.26678400001,40895.600144000004,40709.433464
40523.26678400001,40895.600144000004,40709.433464
40523.26678400001,40895.600144000004,40709.433464
40523.26678400001,40895.600144000004,40709.433464
40523.26678400001,40895.600144000004,40709.433464
40523.26678400001,40895.600144000004,40709.433464
40523.26678400001,40895.600144000004,40709.433464
40523.26678400001,40895.600144000004,40709.433464
40523.26678400001,40895.600144000004,40709.433464
40523.26678400001,40895.600144000004,40709.433464
40523.26678400001,40895.600144000004,40709.433464
40523.26678400001,40895.600144000004,40709.433464
40523.26678400001,40895.600144000004,40709.433464
40523.26678400001,40895.600144000004,40709.433464
40523.26678400001,40895.600144000004,40709.433464
40523.26678400001,40895.600144000004,40709.433464
40523.26678400001,40895.600144000004,40709.433464
40523.26678400001,40895.600144000004,40709.433464
40523.26678400001,40895.600144000004,40709.433464
40523.26678400001,40895.600144000004,40709.433464
40523.26678400001,40895.600144000004,40709.433464
40523.26678400001,40895.600144000004,40709.433464
40523.26678400001,40895.600144000004,40709.433464
40523.26678400001,40895.600144000004,40709.433464
40523.26678400001,40895.600144000004,40709.433464
40523.26678400001,40895.600144000004,40709.433464
40523.26678400001,40895.600144000004,40709.433464
40523.26678400001,40895.600144000004,40709.433464
40523.26678400001,40895.600144000004,40709.433464
40523.26678400001,40895.600144000004,40709.433464
40523.26678400001,40895.600144000004,40709.433464
40523.26678400001,40895.600144000004,40709.433464
40523.26678400001,40895.600144000004,40709.433464
40523.26678400001,40895.600144000004,40709.433464
40523.26678400001,40895.600144000004,40709.433464
40523.26678400001,40895.600144000004,40709.433464
40523.26678400001,40895.600144000004,40709.433464
40523.26678400001,40895.600144000004,40709.433464
40523.26678400001,40860.93348000001,40692.10013200001
40523.26678400001,40860.93348000001,40692.10013200001
40523.26678400001,40860.93348000001,40692.10013200001
40523.26678400001,40860.93348000001,40692.10013200001
40523.26678400001,40860.93348000001,40692.10013200001
40523.26678400001,40860.93348000001,40692.10013200001
40523.26678400001,40860.93348000001,40692.10013200001
40523.26678400001,40854.95570400001,40689.11124400001
40372.822352,40854.95570400001,40613.889028000005
40286.08901600001,40854.95570400001,40570.52236000001
40286.08901600001,40854.95570400001,40570.52236000001
40286.08901600001,40854.95570400001,40570.52236000001
40286.08901600001,40854.95570400001,40570.52236000001
40286.08901600001,40854.95570400001,40570.52236000001
40286.08901600001,40829.333464,40557.711240000004
40286.08901600001,40829.333464,40557.711240000004
40286.08901600001,40829.333464,40557.711240000004
40286.08901600001,40829.333464,40557.711240000004
40286.08901600001,40829.333464,40557.711240000004
40286.08901600001,40829.333464,40557.711240000004
40286.08901600001,40829.333464,40557.711240000004
40276.822352,40826.00013600001,40551.411244
40276.822352,40826.00013600001,40551.411244
40276.822352,40826.00013600001,40551.411244
40276.822352,40826.00013600001,40551.411244
40193.200128000004,40826.00013600001,40509.60013200001
40193.200128000004,40826.00013600001,40509.60013200001
40193.200128000004,40826.00013600001,40509.60013200001
40193.200128000004,40826.00013600001,40509.60013200001
40193.200128000004,40826.00013600001,40509.60013200001
40193.200128000004,40826.00013600001,40509.60013200001
40193.200128000004,40826.00013600001,40509.60013200001
40193.200128000004,40826.00013600001,40509.60013200001
40193.200128000004,40826.00013600001,40509.60013200001
40193.200128000004,40826.00013600001,40509.60013200001
40193.200128000004,40826.00013600001,40509.60013200001
40193.200128000004,40826.00013600001,40509.60013200001
40193.200128000004,40826.00013600001,40509.60013200001
40193.200128000004,40826.00013600001,40509.60013200001
40193.200128000004,40826.00013600001,40509.60013200001
40193.200128000004,40826.00013600001,40509.60013200001
40193.200128000004,40826.00013600001,40509.60013200001
40193.200128000004,40826.00013600001,40509.60013200001
40193.200128000004,40826.00013600001,40509.60013200001
40193.200128000004,40826.00013600001,40509.60013200001
40193.200128000004,40826.00013600001,40509.60013200001
40193.200128000004,40826.00013600001,40509.60013200001
40193.200128000004,40826.00013600001,40509.60013200001
40193.200128000004,40826.00013600001,40509.60013200001
39976.46679200001,40826.00013600001,40401.233464000004
39976.46679200001,40826.00013600001,40401.233464000004
39976.46679200001,40826.00013600001,40401.233464000004
39976.46679200001,40826.00013600001,40401.233464000004
39976.46679200001,40826.00013600001,40401.233464000004
39976.46679200001,40826.00013600001,40401.233464000004
39976.46679200001,40826.00013600001,40401.233464000004
39976.46679200001,40826.00013600001,40401.233464000004
39976.46679200001,40826.00013600001,40401.233464000004
39976.46679200001,40826.00013600001,40401.233464000004
39976.46679200001,40826.00013600001,40401.233464000004
39976.46679200001,40826.00013600001,40401.233464000004
39976.46679200001,40826.00013600001,40401.233464000004
39976.46679200001,40826.00013600001,40401.233464000004
39976.46679200001,40826.00013600001,40401.233464000004
39976.46679200001,40826.00013600001,40401.233464000004
39976.46679200001,40826.00013600001,40401.233464000004
39976.46679200001,40826.00013600001,40401.233464000004
39976.46679200001,40826.00013600001,40401.233464000004
39976.46679200001,40826.00013600001,40401.233464000004
39976.46679200001,40826.00013600001,40401.233464000004
39976.46679200001,40826.00013600001,40401.233464000004
39976.46679200001,40826.00013600001,40401.233464000004
39976.46679200001,40826.00013600001,40401.233464000004
39976.46679200001,40826.00013600001,40401.233464000004
39976.46679200001,40826.00013600001,40401.233464000004
39976.46679200001,40826.00013600001,40401.233464000004
39976.46679200001,40826.00013600001,40401.233464000004
39976.46679200001,40757.622368000004,40367.04458
39976.46679200001,40755.73348000001,40366.10013600001
39976.46679200001,40755.73348000001,40366.10013600001
39976.46679200001,40659.73348000001,40318.10013600001
39976.46679200001,40659.73348000001,40318.10013600001
39976.46679200001,40659.73348000001,40318.10013600001
39976.46679200001,40659.73348000001,40318.10013600001
39976.46679200001,40659.73348000001,40318.10013600001
39976.46679200001,40659.73348000001,40318.10013600001
39976.46679200001,40659.73348000001,40318.10013600001
39976.46679200001,40659.73348000001,40318.10013600001
39976.46679200001,40659.73348000001,40318.10013600001
39976.46679200001,40659.73348000001,40318.10013600001
39976.46679200001,40659.73348000001,40318.10013600001
39976.46679200001,40659.73348000001,40318.10013600001
39976.46679200001,40659.73348000001,40318.10013600001
39976.46679200001,40659.73348000001,40318.10013600001
39976.46679200001,40659.73348000001,40318.10013600001
39976.46679200001,40659.73348000001,40318.10013600001
39976.46679200001,40469.77792000001,40223.12235600001
39976.46679200001,40469.77792000001,40223.12235600001
39976.46679200001,40469.77792000001,40223.12235600001
39976.46679200001,40469.77792000001,40223.12235600001
39976.46679200001,40469.77792000001,40223.12235600001
39976.46679200001,40469.77792000001,40223.12235600001
39976.46679200001,40469.77792000001,40223.12235600001
39976.46679200001,40469.77792000001,40223.12235600001
39976.46679200001,40469.77792000001,40223.12235600001
39976.46679200001,40469.77792000001,40223.12235600001
39976.46679200001,40469.77792000001,40223.12235600001
39976.46679200001,40469.77792000001,40223.12235600001
39976.46679200001,40469.77792000001,40223.12235600001
39976.46679200001,40469.77792000001,40223.12235600001
39976.46679200001,40469.77792000001,40223.12235600001
39976.46679200001,40425.68902400001,40201.07790800001
39976.46679200001,40425.68902400001,40201.07790800001
39976.46679200001,40425.68902400001,40201.07790800001
39976.46679200001,40425.68902400001,40201.07790800001
39976.46679200001,40425.68902400001,40201.07790800001
39976.46679200001,40063.733464000004,40020.100128000005
39976.46679200001,40063.733464000004,40020.100128000005
39976.46679200001,40063.733464000004,40020.100128000005
39976.46679200001,40063.733464000004,40020.100128000005
39976.46679200001,40063.733464000004,40020.100128000005
39976.46679200001,40063.733464000004,40020.100128000005
39976.46679200001,40063.733464000004,40020.100128000005
39976.46679200001,39989.02235200001,39982.74457200001
39976.46679200001,39989.02235200001,39982.74457200001
39976.46679200001,39989.02235200001,39982.74457200001
39976.46679200001,39989.02235200001,39982.74457200001
39976.46679200001,39989.02235200001,39982.74457200001
39976.46679200001,39989.02235200001,39982.74457200001
39914.13347200001,39989.02235200001,39951.57791200001
39914.13347200001,39989.02235200001,39951.57791200001
39914.13347200001,39989.02235200001,39951.57791200001
39914.13347200001,39989.02235200001,39951.57791200001
39914.13347200001,39989.02235200001,39951.57791200001
39914.13347200001,39989.02235200001,39951.57791200001
39914.13347200001,39989.02235200001,39951.57791200001
39914.13347200001,39989.02235200001,39951.57791200001
39914.13347200001,39989.02235200001,39951.57791200001
39827.82235200001,39989.02235200001,39908.42235200001
39827.82235200001,39989.02235200001,39908.42235200001
39827.82235200001,39989.02235200001,39908.42235200001
39827.82235200001,39989.02235200001,39908.42235200001
39827.82235200001,39989.02235200001,39908.42235200001
39827.82235200001,39989.02235200001,39908.42235200001
39827.82235200001,39989.02235200001,39908.42235200001
39827.82235200001,39989.02235200001,39908.42235200001
39827.82235200001,39989.02235200001,39908.42235200001
39827.82235200001,39989.02235200001,39908.42235200001
39827.82235200001,39989.02235200001,39908.42235200001
39827.82235200001,39989.02235200001,39908.42235200001
39827.82235200001,39989.02235200001,39908.42235200001
39827.82235200001,39989.02235200001,39908.42235200001
39827.82235200001,39989.02235200001,39908.42235200001
39827.82235200001,39989.02235200001,39908.42235200001
39827.82235200001,39989.02235200001,39908.42235200001
39827.82235200001,39989.02235200001,39908.42235200001
39827.82235200001,39989.02235200001,39908.42235200001
39827.82235200001,39989.02235200001,39908.42235200001
39827.82235200001,39989.02235200001,39908.42235200001
39827.82235200001,39989.02235200001,39908.42235200001
39827.82235200001,39989.02235200001,39908.42235200001
39827.82235200001,39989.02235200001,39908.42235200001
39827.82235200001,39989.02235200001,39908.42235200001
39827.82235200001,39989.02235200001,39908.42235200001
39827.82235200001,39989.02235200001,39908.42235200001
39827.82235200001,39989.02235200001,39908.42235200001
39827.82235200001,39989.02235200001,39908.42235200001
39827.82235200001,39989.02235200001,39908.42235200001
39827.82235200001,39989.02235200001,39908.42235200001
39827.82235200001,39989.02235200001,39908.42235200001
39827.82235200001,39952.333464,39890.07790800001
39827.82235200001,39889.42236800001,39858.62236000001
39827.82235200001,39889.42236800001,39858.62236000001
39827.82235200001,39889.42236800001,39858.62236000001
39827.82235200001,39889.42236800001,39858.62236000001
39827.82235200001,39889.42236800001,39858.62236000001
39827.82235200001,39889.42236800001,39858.62236000001
39827.82235200001,39889.42236800001,39858.62236000001
39827.82235200001,39889.42236800001,39858.62236000001
39827.82235200001,39889.42236800001,39858.62236000001
39827.82235200001,39889.42236800001,39858.62236000001
39827.82235200001,39889.42236800001,39858.62236000001
39827.82235200001,39889.42236800001,39858.62236000001
39827.82235200001,39889.42236800001,39858.62236000001
39827.82235200001,39889.42236800001,39858.62236000001
39827.82235200001,39889.42236800001,39858.62236000001
39827.82235200001,39889.42236800001,39858.62236000001
39827.82235200001,39889.42236800001,39858.62236000001
39827.82235200001,39889.42236800001,39858.62236000001
39827.82235200001,39889.42236800001,39858.62236000001
39827.82235200001,39889.42236800001,39858.62236000001
39827.82235200001,39889.42236800001,39858.62236000001
39827.82235200001,39889.42236800001,39858.62236000001
39827.82235200001,39889.42236800001,39858.62236000001
39827.82235200001,39889.42236800001,39858.62236000001
39827.82235200001,39889.42236800001,39858.62236000001
39827.82235200001,39889.42236800001,39858.62236000001
39827.82235200001,39889.42236800001,39858.62236000001
39827.82235200001,39889.42236800001,39858.62236000001
39827.82235200001,39889.42236800001,39858.62236000001
39827.82235200001,39889.42236800001,39858.62236000001
39827.82235200001,39889.42236800001,39858.62236000001
39827.82235200001,39889.42236800001,39858.62236000001
39827.82235200001,39889.42236800001,39858.62236000001
39827.82235200001,39889.42236800001,39858.62236000001
39827.82235200001,39889.42236800001,39858.62236000001
